cert_id,person_id,transition_id,cert_name,provider,hours,completion_date,is_industry_credential
1225,773,1513,CompTIA A+,LinkedIn Learning,11,2024-04-27,0
1226,773,1513,IBM Data Science Professional,Amazon,92,2023-02-07,1
1227,773,1513,Tableau Desktop Specialist,Cisco,43,2015-07-29,1
1228,847,1660,IBM Data Science Professional,Udemy,91,2022-07-14,0
1229,847,1660,Tableau Desktop Specialist,Google,82,2022-07-01,1
1230,1091,2169,Udemy Python Bootcamp,Google,29,2022-10-05,1
1231,1366,2698,Udemy Python Bootcamp,Google,70,2022-06-21,1
1232,1366,2698,IBM Data Science Professional,Amazon,6,2021-05-16,0
1233,1366,2698,Google Data Analytics,Google,91,2022-12-20,1
1234,582,1127,Certified Scrum Master,Amazon,51,2015-09-12,1
1235,582,1127,Udemy Python Bootcamp,Amazon,79,2018-06-28,1
1236,1475,2923,Tableau Desktop Specialist,IBM,53,2024-09-08,1
1237,789,1544,CompTIA A+,Udemy,36,2024-08-11,0
1238,1389,2746,Google Data Analytics,Google,19,2021-11-29,1
1239,1389,2746,AWS Certified Solutions Architect,Pluralsight,66,2017-06-15,1
1240,377,751,Microsoft Excel Expert,Pluralsight,21,2021-05-26,1
1241,377,751,Certified Scrum Master,Coursera,26,2018-10-16,0
1242,315,629,Certified Scrum Master,LinkedIn Learning,85,2023-06-16,1
1243,315,629,Cisco CCNA,Pluralsight,20,2022-12-20,1
1244,443,872,Power BI Data Analyst,edX,43,2018-02-15,0
1245,443,872,Microsoft Excel Expert,Google,35,2022-07-22,0
1246,443,872,Udemy Python Bootcamp,IBM,16,2016-03-09,0
1247,320,641,IBM Data Science Professional,Google,62,2016-06-14,0
1248,1479,2932,CompTIA A+,Google,42,2015-12-09,0
1249,794,1557,Microsoft Excel Expert,Google,87,2022-06-13,1
1250,794,1557,Google Data Analytics,Cisco,59,2019-01-21,0
1251,1133,2253,Microsoft Excel Expert,edX,73,2021-01-30,0
1252,1133,2253,PMI CAPM,Cisco,39,2017-02-04,1
1253,1133,2253,CompTIA A+,Amazon,55,2017-03-18,0
1254,425,838,Cisco CCNA,IBM,41,2024-06-03,0
1255,425,838,Tableau Desktop Specialist,edX,89,2022-02-19,0
1256,425,838,Microsoft Excel Expert,Cisco,20,2017-12-07,0
1257,554,1075,CompTIA A+,Coursera,37,2018-03-10,0
1258,595,1152,Cisco CCNA,Coursera,21,2015-07-21,0
1259,595,1152,Power BI Data Analyst,edX,47,2021-12-03,0
1260,894,1761,IBM Data Science Professional,Pluralsight,45,2024-03-07,1
1261,894,1761,Cisco CCNA,Pluralsight,8,2017-11-09,1
1262,1482,2939,PMI CAPM,IBM,64,2019-11-21,0
1263,1482,2939,Power BI Data Analyst,edX,13,2018-06-07,1
1264,1218,2415,Certified Scrum Master,Google,35,2017-10-15,1
1265,1218,2415,AWS Certified Solutions Architect,LinkedIn Learning,93,2018-12-11,1
1266,1165,2313,Power BI Data Analyst,Cisco,73,2018-04-11,0
1267,228,462,Tableau Desktop Specialist,Coursera,49,2019-02-11,1
1268,715,1394,Power BI Data Analyst,LinkedIn Learning,41,2015-11-19,0
1269,715,1394,Google Data Analytics,Amazon,62,2017-06-08,0
1270,715,1394,Google Data Analytics,IBM,87,2018-09-02,0
1271,811,1592,AWS Certified Solutions Architect,Amazon,39,2018-11-28,1
1272,811,1592,Tableau Desktop Specialist,Google,67,2019-04-17,0
1273,811,1592,Cisco CCNA,LinkedIn Learning,10,2019-10-06,1
1274,980,1939,Microsoft Excel Expert,edX,34,2021-06-13,0
1275,980,1939,Tableau Desktop Specialist,Udemy,5,2015-05-21,0
1276,1076,2141,Cisco CCNA,Pluralsight,12,2021-10-28,0
1277,1076,2141,AWS Certified Solutions Architect,edX,32,2015-06-21,1
1278,1076,2141,CompTIA A+,Amazon,93,2021-06-05,1
1279,67,136,Google Data Analytics,edX,57,2024-08-17,0
1280,394,780,CompTIA A+,LinkedIn Learning,56,2019-05-26,1
1281,394,780,Power BI Data Analyst,Google,82,2018-11-08,0
1282,580,1125,Certified Scrum Master,Pluralsight,6,2015-01-15,1
1283,580,1125,Power BI Data Analyst,Google,57,2021-10-14,1
1284,580,1125,Certified Scrum Master,Amazon,98,2020-11-06,1
1285,990,1959,Google Data Analytics,Udemy,72,2017-03-21,1
1286,990,1959,Udemy Python Bootcamp,Microsoft,81,2018-03-31,0
1287,212,430,Cisco CCNA,Google,71,2020-10-20,0
1288,212,430,Google Data Analytics,Coursera,13,2022-06-12,1
1289,212,430,Udemy Python Bootcamp,Amazon,82,2024-02-24,1
1290,1160,2303,CompTIA A+,IBM,15,2021-08-31,0
1291,1160,2303,Power BI Data Analyst,Microsoft,41,2020-06-30,0
1292,1160,2303,AWS Certified Solutions Architect,edX,18,2017-05-23,0
1293,782,1533,CompTIA A+,Microsoft,12,2020-03-13,0
1294,782,1533,Certified Scrum Master,Udemy,11,2016-07-15,1
1295,782,1533,Microsoft Excel Expert,IBM,63,2017-04-28,0
1296,537,1051,Google Data Analytics,Google,67,2023-08-10,1
1297,537,1051,IBM Data Science Professional,Pluralsight,11,2020-11-05,1
1298,537,1051,AWS Certified Solutions Architect,Amazon,59,2019-02-15,1
1299,775,1517,Google Data Analytics,Microsoft,71,2023-03-17,1
1300,775,1517,Microsoft Excel Expert,edX,22,2015-10-29,0
1301,775,1517,IBM Data Science Professional,Udemy,49,2015-07-25,0
1302,662,1291,Tableau Desktop Specialist,edX,96,2021-07-05,1
1303,86,180,Tableau Desktop Specialist,Amazon,33,2019-07-05,1
1304,86,180,Udemy Python Bootcamp,Google,63,2019-04-27,0
1305,86,180,PMI CAPM,Coursera,22,2024-01-13,0
1306,1350,2668,Google Data Analytics,Pluralsight,50,2024-06-14,0
1307,1217,2414,Power BI Data Analyst,Pluralsight,33,2020-09-20,0
1308,1217,2414,Power BI Data Analyst,LinkedIn Learning,74,2019-11-21,0
1309,1217,2414,PMI CAPM,Udemy,54,2024-01-17,0
1310,916,1804,CompTIA A+,Google,59,2023-02-23,0
1311,916,1804,Microsoft Excel Expert,Amazon,31,2020-10-17,0
1312,661,1289,Google Data Analytics,Google,95,2019-03-05,1
1313,661,1289,Power BI Data Analyst,Pluralsight,87,2016-10-24,0
1314,661,1289,Cisco CCNA,Coursera,85,2016-12-24,0
1315,1351,2669,AWS Certified Solutions Architect,Amazon,15,2024-11-04,1
1316,631,1228,Cisco CCNA,Microsoft,70,2023-11-07,0
1317,1034,2060,Udemy Python Bootcamp,edX,60,2015-03-02,0
1318,1034,2060,Cisco CCNA,Coursera,16,2019-05-10,1
1319,1034,2060,Cisco CCNA,Coursera,46,2017-11-01,0
1320,1400,2769,Power BI Data Analyst,IBM,79,2021-02-28,0
1321,1400,2769,IBM Data Science Professional,Udemy,14,2020-12-15,0
1322,1093,2174,PMI CAPM,Microsoft,18,2020-04-16,0
1323,1093,2174,Cisco CCNA,Cisco,81,2017-06-08,1
1324,1093,2174,CompTIA A+,Cisco,73,2024-01-03,0
1325,274,554,CompTIA A+,IBM,55,2015-02-10,1
1326,723,1410,Google Data Analytics,Google,12,2020-07-06,0
1327,723,1410,Cisco CCNA,Udemy,54,2019-03-19,0
1328,363,724,AWS Certified Solutions Architect,Coursera,73,2022-07-22,1
1329,623,1212,PMI CAPM,LinkedIn Learning,52,2021-12-23,1
1330,623,1212,PMI CAPM,Cisco,14,2020-02-24,0
1331,623,1212,Microsoft Excel Expert,LinkedIn Learning,19,2017-03-31,1
1332,3,7,Microsoft Excel Expert,Amazon,51,2021-03-19,1
1333,3,7,Udemy Python Bootcamp,Microsoft,97,2020-08-31,0
1334,3,7,IBM Data Science Professional,IBM,29,2015-07-05,1
1335,7,16,Google Data Analytics,Amazon,15,2023-02-28,1
1336,7,16,Udemy Python Bootcamp,Pluralsight,21,2024-06-23,1
1337,312,625,Power BI Data Analyst,IBM,20,2022-03-21,0
1338,312,625,Power BI Data Analyst,Microsoft,60,2024-05-14,0
1339,312,625,Udemy Python Bootcamp,Microsoft,70,2024-01-07,1
1340,1168,2319,Google Data Analytics,IBM,42,2022-08-07,1
1341,1168,2319,CompTIA A+,edX,89,2024-04-05,0
1342,1168,2319,Cisco CCNA,Cisco,79,2021-10-02,1
1343,939,1851,Certified Scrum Master,edX,7,2015-06-20,1
1344,1478,2928,PMI CAPM,edX,22,2018-01-26,1
1345,1478,2928,Google Data Analytics,edX,83,2015-09-19,1
1346,216,438,AWS Certified Solutions Architect,LinkedIn Learning,58,2018-11-21,1
1347,1321,2616,AWS Certified Solutions Architect,Coursera,83,2017-03-19,0
1348,1321,2616,CompTIA A+,Coursera,98,2017-11-14,0
1349,28,64,PMI CAPM,Coursera,86,2017-01-30,0
1350,1466,2900,Google Data Analytics,Coursera,86,2019-03-28,0
1351,1466,2900,Certified Scrum Master,Microsoft,17,2016-04-12,1
1352,1466,2900,Udemy Python Bootcamp,edX,67,2023-03-05,0
1353,1025,2043,Udemy Python Bootcamp,Cisco,63,2015-08-01,1
1354,1025,2043,Cisco CCNA,Microsoft,40,2016-08-01,1
1355,786,1539,AWS Certified Solutions Architect,Pluralsight,9,2020-07-18,1
1356,786,1539,Certified Scrum Master,Amazon,18,2024-07-12,0
1357,639,1243,AWS Certified Solutions Architect,IBM,48,2021-10-29,1
1358,830,1626,Udemy Python Bootcamp,IBM,43,2022-01-20,1
1359,827,1620,CompTIA A+,Coursera,66,2018-07-21,1
1360,625,1216,Microsoft Excel Expert,Google,57,2024-10-23,1
1361,850,1667,PMI CAPM,LinkedIn Learning,69,2017-03-29,0
1362,850,1667,Certified Scrum Master,Coursera,7,2024-03-09,1
1363,850,1667,AWS Certified Solutions Architect,Udemy,47,2023-01-11,1
1364,257,518,Microsoft Excel Expert,IBM,75,2024-08-17,1
1365,257,518,Tableau Desktop Specialist,Cisco,13,2023-12-04,0
1366,26,59,Google Data Analytics,Coursera,92,2023-03-27,1
1367,26,59,Power BI Data Analyst,LinkedIn Learning,78,2017-09-17,1
1368,26,59,Cisco CCNA,Pluralsight,54,2023-11-02,1
1369,337,674,Cisco CCNA,Udemy,16,2023-06-16,1
1370,337,674,IBM Data Science Professional,LinkedIn Learning,87,2018-06-15,0
1371,337,674,AWS Certified Solutions Architect,Microsoft,36,2016-04-19,1
1372,573,1114,IBM Data Science Professional,Microsoft,71,2019-04-13,1
1373,573,1114,Cisco CCNA,Microsoft,31,2017-09-05,0
1374,48,100,PMI CAPM,IBM,23,2020-04-08,1
1375,107,224,IBM Data Science Professional,Pluralsight,55,2024-08-26,0
1376,350,700,Microsoft Excel Expert,Google,81,2021-03-01,1
1377,56,119,PMI CAPM,IBM,40,2021-12-14,1
1378,56,119,AWS Certified Solutions Architect,edX,97,2017-12-15,1
1379,809,1588,Google Data Analytics,LinkedIn Learning,72,2024-10-20,0
1380,809,1588,Google Data Analytics,Amazon,72,2016-12-03,1
1381,809,1588,CompTIA A+,IBM,68,2023-01-23,0
1382,214,432,CompTIA A+,Microsoft,93,2024-10-28,0
1383,121,252,AWS Certified Solutions Architect,IBM,15,2021-09-03,1
1384,121,252,PMI CAPM,IBM,91,2020-04-08,0
1385,870,1711,Power BI Data Analyst,Udemy,87,2020-02-10,0
1386,870,1711,Microsoft Excel Expert,LinkedIn Learning,97,2016-12-14,0
1387,856,1680,Cisco CCNA,Cisco,8,2022-04-07,0
1388,856,1680,Google Data Analytics,Google,84,2015-02-21,1
1389,856,1680,IBM Data Science Professional,edX,41,2018-12-27,1
1390,73,149,Microsoft Excel Expert,Udemy,65,2018-04-24,1
1391,73,149,Power BI Data Analyst,edX,95,2018-02-09,1
1392,1381,2731,Certified Scrum Master,Coursera,19,2024-03-21,0
1393,721,1406,IBM Data Science Professional,Microsoft,71,2024-06-21,1
1394,721,1406,Cisco CCNA,Cisco,86,2023-08-14,0
1395,721,1406,AWS Certified Solutions Architect,edX,30,2015-02-11,0
1396,46,96,PMI CAPM,IBM,48,2023-01-05,0
1397,46,96,Tableau Desktop Specialist,Google,62,2015-01-28,0
1398,1264,2511,Microsoft Excel Expert,IBM,50,2015-05-01,0
1399,524,1029,Certified Scrum Master,IBM,46,2020-07-07,0
1400,524,1029,AWS Certified Solutions Architect,Microsoft,52,2016-05-03,1
1401,869,1710,Power BI Data Analyst,Coursera,31,2015-09-14,0
1402,869,1710,PMI CAPM,Pluralsight,24,2018-01-16,1
1403,1108,2203,Udemy Python Bootcamp,Coursera,39,2023-12-20,1
1404,1108,2203,Power BI Data Analyst,Microsoft,80,2023-04-19,1
1405,1275,2532,PMI CAPM,LinkedIn Learning,72,2020-04-24,1
1406,1275,2532,Tableau Desktop Specialist,Udemy,56,2020-10-04,0
1407,1275,2532,Certified Scrum Master,Pluralsight,72,2016-05-07,0
1408,803,1580,Udemy Python Bootcamp,Google,25,2017-07-21,0
1409,803,1580,Power BI Data Analyst,Udemy,70,2015-05-12,0
1410,803,1580,AWS Certified Solutions Architect,Google,20,2017-07-03,1
1411,534,1046,Google Data Analytics,IBM,87,2017-09-16,0
1412,534,1046,Cisco CCNA,edX,13,2015-01-23,0
1413,534,1046,PMI CAPM,Pluralsight,21,2016-05-26,0
1414,1138,2260,CompTIA A+,IBM,16,2023-04-28,1
1415,1138,2260,Cisco CCNA,Google,61,2021-02-20,1
1416,1138,2260,Certified Scrum Master,IBM,49,2020-01-23,1
1417,604,1173,Microsoft Excel Expert,IBM,17,2021-03-27,0
1418,604,1173,CompTIA A+,Cisco,35,2019-08-15,1
1419,604,1173,Cisco CCNA,Coursera,81,2016-02-20,1
1420,466,918,Google Data Analytics,Amazon,30,2021-10-11,1
1421,466,918,Microsoft Excel Expert,IBM,67,2019-09-08,1
1422,1203,2384,AWS Certified Solutions Architect,Coursera,26,2024-01-06,0
1423,1203,2384,Google Data Analytics,Pluralsight,10,2023-06-24,0
1424,1203,2384,Cisco CCNA,IBM,24,2017-05-04,1
1425,1278,2536,PMI CAPM,Udemy,14,2016-02-28,1
1426,1444,2857,PMI CAPM,edX,39,2015-12-12,0
1427,1444,2857,Google Data Analytics,LinkedIn Learning,30,2019-07-30,0
1428,1444,2857,IBM Data Science Professional,Cisco,75,2021-11-26,1
1429,989,1957,Microsoft Excel Expert,edX,12,2022-01-23,0
1430,61,129,Cisco CCNA,Google,48,2017-03-28,0
1431,886,1748,IBM Data Science Professional,LinkedIn Learning,96,2022-12-08,0
1432,886,1748,AWS Certified Solutions Architect,Google,71,2020-06-08,1
1433,93,194,Microsoft Excel Expert,Pluralsight,76,2015-04-22,1
1434,93,194,Power BI Data Analyst,Amazon,83,2016-08-29,0
1435,93,194,Udemy Python Bootcamp,LinkedIn Learning,95,2021-01-18,1
1436,667,1301,Udemy Python Bootcamp,edX,40,2017-11-29,1
1437,706,1377,Tableau Desktop Specialist,Google,49,2021-11-26,1
1438,706,1377,Tableau Desktop Specialist,Amazon,65,2024-09-19,0
1439,195,388,Certified Scrum Master,LinkedIn Learning,62,2022-08-11,0
1440,281,568,Tableau Desktop Specialist,Amazon,30,2019-04-21,0
1441,696,1359,Udemy Python Bootcamp,Udemy,83,2019-09-10,1
1442,696,1359,Google Data Analytics,Microsoft,33,2017-11-27,0
1443,696,1359,Cisco CCNA,Udemy,13,2015-11-12,1
1444,360,716,Tableau Desktop Specialist,Amazon,40,2018-11-29,1
1445,360,716,Google Data Analytics,IBM,8,2021-10-10,1
1446,520,1023,Cisco CCNA,Coursera,41,2015-12-11,0
1447,520,1023,CompTIA A+,Coursera,92,2023-03-10,0
1448,520,1023,PMI CAPM,Cisco,85,2024-02-04,0
1449,813,1595,Cisco CCNA,IBM,24,2020-10-23,1
1450,768,1503,CompTIA A+,Udemy,55,2019-12-22,1
1451,183,368,AWS Certified Solutions Architect,Pluralsight,59,2024-03-27,0
1452,183,368,Certified Scrum Master,Coursera,37,2018-03-18,0
1453,183,368,Certified Scrum Master,Pluralsight,25,2018-06-07,0
1454,1487,2949,Power BI Data Analyst,Amazon,26,2015-03-25,0
1455,111,232,IBM Data Science Professional,Coursera,71,2024-09-29,1
1456,43,93,Tableau Desktop Specialist,LinkedIn Learning,95,2021-05-03,1
1457,43,93,Tableau Desktop Specialist,LinkedIn Learning,16,2023-08-21,0
1458,43,93,Microsoft Excel Expert,Udemy,19,2023-05-24,1
1459,1007,1998,Power BI Data Analyst,Coursera,88,2017-05-30,0
1460,1007,1998,IBM Data Science Professional,Google,90,2019-01-18,0
1461,205,412,CompTIA A+,Google,8,2024-06-13,0
1462,205,412,Cisco CCNA,IBM,49,2018-09-05,0
1463,821,1610,Cisco CCNA,Cisco,59,2021-10-08,0
1464,53,111,Google Data Analytics,Google,26,2024-02-06,0
1465,53,111,Tableau Desktop Specialist,IBM,93,2015-03-07,0
1466,53,111,Certified Scrum Master,LinkedIn Learning,95,2022-04-02,0
1467,546,1063,Udemy Python Bootcamp,Pluralsight,21,2015-11-01,0
1468,546,1063,PMI CAPM,IBM,74,2016-06-30,1
1469,546,1063,IBM Data Science Professional,LinkedIn Learning,55,2019-06-02,1
1470,1132,2250,Tableau Desktop Specialist,Coursera,14,2020-09-16,0
1471,1158,2299,IBM Data Science Professional,Google,23,2022-07-30,1
1472,1158,2299,PMI CAPM,IBM,18,2017-08-11,0
1473,1468,2903,Tableau Desktop Specialist,edX,59,2018-11-24,1
1474,1468,2903,Power BI Data Analyst,edX,65,2017-04-16,0
1475,1468,2903,AWS Certified Solutions Architect,edX,60,2021-10-29,0
1476,911,1794,Cisco CCNA,Pluralsight,91,2023-04-05,0
1477,911,1794,Certified Scrum Master,Coursera,15,2016-04-13,1
1478,911,1794,Tableau Desktop Specialist,Amazon,51,2019-07-23,1
1479,184,371,Power BI Data Analyst,IBM,38,2024-01-16,1
1480,184,371,IBM Data Science Professional,LinkedIn Learning,69,2020-10-27,0
1481,138,283,Certified Scrum Master,IBM,93,2023-07-05,0
1482,138,283,Microsoft Excel Expert,Amazon,68,2016-09-11,1
1483,138,283,Udemy Python Bootcamp,Google,97,2022-10-31,0
1484,1150,2283,Tableau Desktop Specialist,Pluralsight,86,2015-02-13,0
1485,1150,2283,Power BI Data Analyst,Udemy,82,2016-08-17,0
1486,1150,2283,AWS Certified Solutions Architect,Cisco,85,2021-03-17,0
1487,81,166,AWS Certified Solutions Architect,Udemy,35,2015-10-03,0
1488,81,166,IBM Data Science Professional,Google,87,2016-10-25,0
1489,1213,2407,AWS Certified Solutions Architect,Google,58,2024-08-14,1
1490,1213,2407,IBM Data Science Professional,edX,96,2022-05-10,0
1491,106,221,Certified Scrum Master,Cisco,12,2023-06-12,1
1492,542,1059,Certified Scrum Master,edX,45,2023-03-23,1
1493,542,1059,CompTIA A+,edX,63,2017-04-01,1
1494,1314,2601,AWS Certified Solutions Architect,Udemy,44,2015-06-22,0
1495,1314,2601,Google Data Analytics,edX,26,2017-03-13,1
1496,1314,2601,Microsoft Excel Expert,Pluralsight,28,2020-12-17,0
1497,481,947,IBM Data Science Professional,Amazon,6,2016-04-02,1
1498,481,947,Google Data Analytics,Microsoft,45,2024-09-20,1
1499,166,336,Google Data Analytics,Pluralsight,23,2017-03-23,0
1500,249,503,Udemy Python Bootcamp,IBM,6,2015-10-15,1
1501,308,617,CompTIA A+,Microsoft,87,2017-01-10,1
1502,308,617,Google Data Analytics,Cisco,20,2024-07-26,1
1503,447,880,Certified Scrum Master,LinkedIn Learning,26,2017-08-19,0
1504,447,880,Cisco CCNA,Google,18,2024-05-08,0
1505,747,1461,Google Data Analytics,Coursera,49,2021-01-01,0
1506,335,667,Google Data Analytics,Google,70,2017-02-23,0
1507,335,667,Google Data Analytics,IBM,90,2019-01-20,1
1508,98,206,Tableau Desktop Specialist,Microsoft,37,2018-11-10,0
1509,98,206,Power BI Data Analyst,Pluralsight,83,2017-07-17,0
1510,760,1486,Power BI Data Analyst,Pluralsight,26,2024-08-12,0
1511,760,1486,CompTIA A+,Cisco,44,2022-08-27,0
1512,738,1441,Certified Scrum Master,Microsoft,45,2015-01-24,1
1513,738,1441,Microsoft Excel Expert,IBM,79,2019-07-28,1
1514,738,1441,Certified Scrum Master,Udemy,72,2024-10-15,0
1515,837,1640,Certified Scrum Master,Cisco,89,2018-05-13,0
1516,837,1640,CompTIA A+,Udemy,75,2023-02-09,0
1517,837,1640,Cisco CCNA,Cisco,8,2024-12-17,1
1518,943,1859,Cisco CCNA,Coursera,95,2020-10-16,1
1519,943,1859,Certified Scrum Master,Udemy,63,2023-08-08,1
1520,103,216,Udemy Python Bootcamp,Udemy,88,2017-09-30,0
1521,435,859,PMI CAPM,Udemy,30,2016-10-02,0
1522,435,859,AWS Certified Solutions Architect,Amazon,35,2020-11-05,0
1523,435,859,Udemy Python Bootcamp,LinkedIn Learning,77,2024-02-10,0
1524,75,153,Microsoft Excel Expert,Pluralsight,56,2021-04-30,1
1525,1341,2650,Power BI Data Analyst,Coursera,25,2020-06-28,1
1526,1341,2650,Udemy Python Bootcamp,Coursera,20,2017-02-15,1
1527,1341,2650,Cisco CCNA,Google,55,2016-04-25,0
1528,1125,2236,IBM Data Science Professional,Cisco,51,2022-04-21,1
1529,1125,2236,PMI CAPM,Pluralsight,60,2018-08-04,1
1530,1360,2686,Power BI Data Analyst,Microsoft,82,2022-07-19,1
1531,1360,2686,IBM Data Science Professional,Amazon,60,2016-06-01,1
1532,303,607,AWS Certified Solutions Architect,Udemy,20,2019-10-21,0
1533,1263,2509,PMI CAPM,Google,69,2017-10-21,0
1534,1224,2432,Tableau Desktop Specialist,Cisco,15,2015-05-01,1
1535,734,1434,Power BI Data Analyst,Pluralsight,79,2022-12-09,0
1536,734,1434,Certified Scrum Master,Google,70,2020-09-07,1
1537,389,771,AWS Certified Solutions Architect,Udemy,36,2022-10-26,0
1538,389,771,Google Data Analytics,Google,23,2020-02-24,0
1539,236,482,Tableau Desktop Specialist,LinkedIn Learning,7,2016-11-18,1
1540,1246,2472,Udemy Python Bootcamp,Google,91,2020-04-08,0
1541,1246,2472,AWS Certified Solutions Architect,Coursera,98,2018-02-14,1
1542,268,540,Tableau Desktop Specialist,Google,81,2020-02-02,0
1543,306,614,CompTIA A+,Udemy,29,2024-07-19,1
1544,306,614,Power BI Data Analyst,IBM,26,2022-12-16,0
1545,306,614,Power BI Data Analyst,Coursera,75,2019-01-20,1
1546,118,245,Cisco CCNA,Udemy,74,2024-11-30,1
1547,118,245,Certified Scrum Master,edX,83,2022-01-04,0
1548,118,245,Tableau Desktop Specialist,edX,83,2017-09-11,1
1549,1212,2406,IBM Data Science Professional,Microsoft,18,2021-07-23,0
1550,1212,2406,Microsoft Excel Expert,edX,33,2017-03-20,0
1551,674,1314,Certified Scrum Master,Cisco,91,2020-11-18,0
1552,250,504,AWS Certified Solutions Architect,Cisco,51,2016-05-10,0
1553,250,504,Power BI Data Analyst,Pluralsight,8,2023-10-19,1
1554,1094,2177,Udemy Python Bootcamp,Google,8,2024-04-12,0
1555,1094,2177,AWS Certified Solutions Architect,LinkedIn Learning,88,2019-01-17,0
1556,1080,2148,Power BI Data Analyst,IBM,18,2016-03-11,1
1557,1080,2148,Microsoft Excel Expert,Microsoft,39,2018-01-09,0
1558,72,146,AWS Certified Solutions Architect,Pluralsight,62,2020-02-10,0
1559,72,146,Microsoft Excel Expert,LinkedIn Learning,69,2024-10-13,0
1560,72,146,IBM Data Science Professional,Cisco,23,2022-12-29,1
1561,95,200,Microsoft Excel Expert,Coursera,69,2022-08-25,1
1562,848,1662,PMI CAPM,Pluralsight,12,2019-01-04,0
1563,34,77,Microsoft Excel Expert,Cisco,39,2022-05-22,0
1564,34,77,IBM Data Science Professional,Coursera,91,2022-11-05,0
1565,1101,2190,Tableau Desktop Specialist,Cisco,30,2023-03-02,1
1566,1101,2190,AWS Certified Solutions Architect,Coursera,42,2017-12-03,0
1567,449,882,AWS Certified Solutions Architect,Cisco,30,2019-05-22,0
1568,449,882,Tableau Desktop Specialist,LinkedIn Learning,61,2020-01-20,1
1569,446,876,IBM Data Science Professional,LinkedIn Learning,29,2018-04-03,1
1570,446,876,Google Data Analytics,edX,34,2020-03-14,1
1571,446,876,CompTIA A+,LinkedIn Learning,86,2018-05-12,1
1572,772,1512,IBM Data Science Professional,Microsoft,31,2020-10-29,0
1573,772,1512,Certified Scrum Master,LinkedIn Learning,15,2020-03-05,1
1574,772,1512,PMI CAPM,IBM,12,2022-11-13,1
1575,717,1398,Microsoft Excel Expert,edX,92,2023-10-30,0
1576,717,1398,Tableau Desktop Specialist,Udemy,34,2023-06-06,1
1577,717,1398,Udemy Python Bootcamp,Microsoft,98,2017-10-20,1
1578,887,1749,Microsoft Excel Expert,Pluralsight,19,2021-05-27,1
1579,1245,2470,AWS Certified Solutions Architect,Coursera,43,2021-02-26,1
1580,1245,2470,Power BI Data Analyst,LinkedIn Learning,28,2023-02-09,0
1581,1245,2470,Google Data Analytics,Pluralsight,12,2016-11-16,1
1582,901,1772,AWS Certified Solutions Architect,Coursera,46,2020-09-28,1
1583,901,1772,AWS Certified Solutions Architect,Udemy,88,2021-11-28,0
1584,901,1772,Microsoft Excel Expert,Google,45,2020-03-25,1
1585,1036,2064,Cisco CCNA,IBM,30,2018-10-16,1
1586,1036,2064,Certified Scrum Master,Coursera,56,2023-10-28,1
1587,1036,2064,Certified Scrum Master,edX,92,2015-09-25,0
1588,78,161,Power BI Data Analyst,Amazon,9,2017-08-31,1
1589,78,161,Certified Scrum Master,LinkedIn Learning,19,2024-09-20,1
1590,85,177,AWS Certified Solutions Architect,Cisco,67,2015-10-19,1
1591,835,1636,Cisco CCNA,Amazon,83,2018-11-07,1
1592,83,172,Cisco CCNA,Google,53,2019-08-07,0
1593,83,172,Microsoft Excel Expert,Cisco,59,2024-01-31,1
1594,83,172,Cisco CCNA,LinkedIn Learning,76,2015-04-27,0
1595,458,899,PMI CAPM,Cisco,33,2020-01-19,0
1596,919,1809,PMI CAPM,Microsoft,99,2017-02-17,0
1597,919,1809,Google Data Analytics,Pluralsight,77,2019-12-26,1
1598,919,1809,Microsoft Excel Expert,Coursera,14,2023-01-05,1
1599,677,1320,AWS Certified Solutions Architect,IBM,14,2024-11-20,1
1600,985,1950,Power BI Data Analyst,Cisco,93,2022-02-15,1
1601,985,1950,IBM Data Science Professional,LinkedIn Learning,61,2015-11-11,1
1602,1240,2463,Tableau Desktop Specialist,LinkedIn Learning,60,2015-07-09,0
1603,1240,2463,Cisco CCNA,IBM,72,2015-11-06,1
1604,437,863,Udemy Python Bootcamp,Coursera,73,2024-08-28,0
1605,771,1509,Power BI Data Analyst,Microsoft,59,2019-11-19,1
1606,771,1509,IBM Data Science Professional,Google,73,2015-02-28,0
1607,771,1509,PMI CAPM,LinkedIn Learning,76,2016-02-13,1
1608,645,1254,Udemy Python Bootcamp,Amazon,5,2022-02-16,0
1609,1120,2223,Power BI Data Analyst,Pluralsight,16,2021-01-10,1
1610,1120,2223,PMI CAPM,Udemy,39,2023-03-20,0
1611,906,1786,Certified Scrum Master,Microsoft,86,2018-11-18,0
1612,906,1786,Udemy Python Bootcamp,IBM,78,2023-02-17,1
1613,1194,2366,Google Data Analytics,Amazon,83,2022-01-23,0
1614,1194,2366,IBM Data Science Professional,Google,37,2017-03-02,1
1615,1194,2366,Cisco CCNA,Coursera,87,2019-11-25,0
1616,405,798,Cisco CCNA,LinkedIn Learning,29,2017-11-08,1
1617,405,798,Microsoft Excel Expert,Microsoft,20,2021-11-24,1
1618,1304,2584,Google Data Analytics,Google,89,2021-07-01,1
1619,1304,2584,Udemy Python Bootcamp,Google,87,2017-05-10,1
1620,1304,2584,Microsoft Excel Expert,Google,50,2017-02-21,1
1621,934,1842,Google Data Analytics,Microsoft,65,2021-03-24,1
1622,934,1842,Cisco CCNA,Microsoft,48,2019-06-15,0
1623,934,1842,Udemy Python Bootcamp,edX,15,2017-08-13,0
