sat_id,person_id,transition_id,sat_before,sat_after,sat_delta,notes
1376,1376,2719,7,5,-2,Struggles with job satisfaction after the transition.
1377,1377,2722,3,5,2,Feels more fulfilled and motivated after switching.
1378,1378,2723,6,4,-2,Struggles with job satisfaction after the transition.
1379,1379,2726,5,7,2,Feels more fulfilled and motivated after switching.
1380,1380,2728,5,3,-2,Struggles with job satisfaction after the transition.
1381,1381,2730,9,10,1,Slight improvement in work-life balance and satisfaction.
1382,1382,2732,5,4,-1,Feels unsure about the new role and its demands.
1383,1383,2734,2,2,0,Change made little difference in overall happiness.
1384,1384,2737,8,9,1,Slight improvement in work-life balance and satisfaction.
1385,1385,2739,8,10,2,Feels more fulfilled and motivated after switching.
1386,1386,2741,8,8,0,Change made little difference in overall happiness.
1387,1387,2743,3,2,-1,Feels unsure about the new role and its demands.
1388,1388,2744,1,1,0,Change made little difference in overall happiness.
1389,1389,2745,3,4,1,Slight improvement in work-life balance and satisfaction.
1390,1390,2749,10,8,-2,Struggles with job satisfaction after the transition.
1391,1391,2750,1,1,0,Change made little difference in overall happiness.
1392,1392,2752,3,4,1,Slight improvement in work-life balance and satisfaction.
1393,1393,2755,8,10,2,Feels more fulfilled and motivated after switching.
1394,1394,2757,1,2,1,Slight improvement in work-life balance and satisfaction.
1395,1395,2761,2,2,0,Change made little difference in overall happiness.
1396,1396,2762,5,8,3,Feels more fulfilled and motivated after switching.
1397,1397,2764,5,7,2,Feels more fulfilled and motivated after switching.
1398,1398,2767,3,2,-1,Feels unsure about the new role and its demands.
1399,1399,2768,7,8,1,Slight improvement in work-life balance and satisfaction.
1400,1400,2770,1,1,0,Change made little difference in overall happiness.
1401,1401,2772,9,10,1,Slight improvement in work-life balance and satisfaction.
1402,1402,2773,4,2,-2,Struggles with job satisfaction after the transition.
1403,1403,2776,7,5,-2,Struggles with job satisfaction after the transition.
1404,1404,2777,5,8,3,Feels more fulfilled and motivated after switching.
1405,1405,2780,8,7,-1,Feels unsure about the new role and its demands.
1406,1406,2784,8,10,2,Feels more fulfilled and motivated after switching.
1407,1407,2785,9,7,-2,Struggles with job satisfaction after the transition.
1408,1408,2786,4,7,3,Feels more fulfilled and motivated after switching.
1409,1409,2788,3,1,-2,Struggles with job satisfaction after the transition.
1410,1410,2793,6,4,-2,Struggles with job satisfaction after the transition.
1411,1411,2794,9,9,0,Change made little difference in overall happiness.
1412,1412,2798,6,4,-2,Struggles with job satisfaction after the transition.
1413,1413,2800,3,1,-2,Struggles with job satisfaction after the transition.
1414,1414,2802,2,5,3,Feels more fulfilled and motivated after switching.
1415,1415,2804,7,5,-2,Struggles with job satisfaction after the transition.
1416,1416,2805,10,10,0,Change made little difference in overall happiness.
1417,1417,2807,6,7,1,Slight improvement in work-life balance and satisfaction.
1418,1418,2808,6,8,2,Feels more fulfilled and motivated after switching.
1419,1419,2809,7,9,2,Feels more fulfilled and motivated after switching.
1420,1420,2810,4,2,-2,Struggles with job satisfaction after the transition.
1421,1421,2814,2,5,3,Feels more fulfilled and motivated after switching.
1422,1422,2816,10,10,0,Change made little difference in overall happiness.
1423,1423,2817,2,4,2,Feels more fulfilled and motivated after switching.
1424,1424,2819,5,6,1,Slight improvement in work-life balance and satisfaction.
1425,1425,2820,4,5,1,Slight improvement in work-life balance and satisfaction.
1426,1426,2822,7,7,0,Change made little difference in overall happiness.
1427,1427,2823,8,7,-1,Feels unsure about the new role and its demands.
1428,1428,2825,1,3,2,Feels more fulfilled and motivated after switching.
1429,1429,2828,7,8,1,Slight improvement in work-life balance and satisfaction.
1430,1430,2831,1,1,0,Change made little difference in overall happiness.
1431,1431,2835,8,8,0,Change made little difference in overall happiness.
1432,1432,2837,7,7,0,Change made little difference in overall happiness.
1433,1433,2838,4,7,3,Feels more fulfilled and motivated after switching.
1434,1434,2840,2,5,3,Feels more fulfilled and motivated after switching.
1435,1435,2841,10,8,-2,Struggles with job satisfaction after the transition.
1436,1436,2845,10,8,-2,Struggles with job satisfaction after the transition.
1437,1437,2846,5,5,0,Change made little difference in overall happiness.
1438,1438,2849,6,7,1,Slight improvement in work-life balance and satisfaction.
1439,1439,2850,9,10,1,Slight improvement in work-life balance and satisfaction.
1440,1440,2852,4,5,1,Slight improvement in work-life balance and satisfaction.
1441,1441,2853,5,4,-1,Feels unsure about the new role and its demands.
1442,1442,2855,3,6,3,Feels more fulfilled and motivated after switching.
1443,1443,2856,9,7,-2,Struggles with job satisfaction after the transition.
1444,1444,2857,8,10,2,Feels more fulfilled and motivated after switching.
1445,1445,2858,10,8,-2,Struggles with job satisfaction after the transition.
1446,1446,2860,2,1,-1,Feels unsure about the new role and its demands.
1447,1447,2862,10,9,-1,Feels unsure about the new role and its demands.
1448,1448,2865,9,10,1,Slight improvement in work-life balance and satisfaction.
1449,1449,2868,5,5,0,Change made little difference in overall happiness.
1450,1450,2871,4,5,1,Slight improvement in work-life balance and satisfaction.
1451,1451,2872,8,6,-2,Struggles with job satisfaction after the transition.
1452,1452,2875,1,1,0,Change made little difference in overall happiness.
1453,1453,2877,10,10,0,Change made little difference in overall happiness.
1454,1454,2881,2,4,2,Feels more fulfilled and motivated after switching.
1455,1455,2882,3,1,-2,Struggles with job satisfaction after the transition.
1456,1456,2883,2,4,2,Feels more fulfilled and motivated after switching.
1457,1457,2885,8,10,2,Feels more fulfilled and motivated after switching.
1458,1458,2887,10,10,0,Change made little difference in overall happiness.
1459,1459,2888,4,5,1,Slight improvement in work-life balance and satisfaction.
1460,1460,2890,10,10,0,Change made little difference in overall happiness.
1461,1461,2893,9,10,1,Slight improvement in work-life balance and satisfaction.
1462,1462,2894,10,8,-2,Struggles with job satisfaction after the transition.
1463,1463,2895,5,3,-2,Struggles with job satisfaction after the transition.
1464,1464,2897,7,7,0,Change made little difference in overall happiness.
1465,1465,2898,4,5,1,Slight improvement in work-life balance and satisfaction.
1466,1466,2899,2,2,0,Change made little difference in overall happiness.
1467,1467,2901,7,10,3,Feels more fulfilled and motivated after switching.
1468,1468,2903,9,10,1,Slight improvement in work-life balance and satisfaction.
1469,1469,2906,2,5,3,Feels more fulfilled and motivated after switching.
1470,1470,2909,7,8,1,Slight improvement in work-life balance and satisfaction.
1471,1471,2911,7,8,1,Slight improvement in work-life balance and satisfaction.
1472,1472,2913,5,8,3,Feels more fulfilled and motivated after switching.
1473,1473,2916,2,3,1,Slight improvement in work-life balance and satisfaction.
1474,1474,2920,7,9,2,Feels more fulfilled and motivated after switching.
1475,1475,2921,9,10,1,Slight improvement in work-life balance and satisfaction.
1476,1476,2925,1,1,0,Change made little difference in overall happiness.
1477,1477,2927,2,2,0,Change made little difference in overall happiness.
1478,1478,2930,9,9,0,Change made little difference in overall happiness.
1479,1479,2932,7,5,-2,Struggles with job satisfaction after the transition.
1480,1480,2935,7,9,2,Feels more fulfilled and motivated after switching.
1481,1481,2936,8,10,2,Feels more fulfilled and motivated after switching.
1482,1482,2938,5,6,1,Slight improvement in work-life balance and satisfaction.
1483,1483,2941,7,6,-1,Feels unsure about the new role and its demands.
1484,1484,2945,2,1,-1,Feels unsure about the new role and its demands.
1485,1485,2946,2,1,-1,Feels unsure about the new role and its demands.
1486,1486,2947,5,8,3,Feels more fulfilled and motivated after switching.
1487,1487,2949,8,10,2,Feels more fulfilled and motivated after switching.
1488,1488,2952,9,10,1,Slight improvement in work-life balance and satisfaction.
1489,1489,2954,5,3,-2,Struggles with job satisfaction after the transition.
1490,1490,2957,8,8,0,Change made little difference in overall happiness.
1491,1491,2958,2,2,0,Change made little difference in overall happiness.
1492,1492,2960,2,5,3,Feels more fulfilled and motivated after switching.
1493,1493,2961,1,1,0,Change made little difference in overall happiness.
1494,1494,2963,2,5,3,Feels more fulfilled and motivated after switching.
1495,1495,2965,2,1,-1,Feels unsure about the new role and its demands.
1496,1496,2966,1,4,3,Feels more fulfilled and motivated after switching.
1497,1497,2969,4,7,3,Feels more fulfilled and motivated after switching.
1498,1498,2971,4,7,3,Feels more fulfilled and motivated after switching.
1499,1499,2974,6,4,-2,Struggles with job satisfaction after the transition.
1500,1500,2975,4,7,3,Feels more fulfilled and motivated after switching.
